trial,estimate_value,weight_source_1,weight_source_2,source_1_mean,source_2_mean
34,4.136966727002148,0.5137851717874637,0.4862148282125363,6.326381054154762,1.823403768987374
35,3.836197921163931,0.44870097374797674,0.5512990262520234,1.6819379510670807,5.589545016405959
36,-1.173303105808984,0.4741868892626337,0.5258131107373663,4.2670717076415965,-6.079522362295821
37,5.759537540128997,0.4519709396601105,0.5480290603398896,5.164109124613498,6.250599711711583
38,5.914037286163787,0.47727973360827797,0.5227202663917221,1.1053350312287602,10.304714822123316
39,3.136675286653642,0.5698556444887828,0.4301443555112172,1.7339441639853526,4.995014789917835
40,0.15751389940696728,0.5821949248982538,0.4178050751017462,0.018721437336198576,0.35091573161797385
41,-0.3966452896433916,0.46322722707749536,0.5367727729225046,-0.2049817394284723,-0.5620481926529735
42,2.448867500689687,0.49615262791027015,0.50384737208973,-3.0784552196234163,7.891777089792589
43,7.494270964297305,0.5129970711499433,0.4870029288500568,9.019285557061679,5.887857587284703
44,2.1568286135986114,0.4909473455001018,0.5090526544998982,3.5767632479447498,0.7873963292296207
45,1.1144078027728295,0.5372659728745488,0.4627340271254511,2.742334844555778,-0.7757272523593546
46,4.257253500140613,0.47441322049788387,0.5255867795021161,3.2726975895914334,5.1459484949544665
47,1.821327271649271,0.512571398072803,0.48742860192719695,-0.5525464296917608,4.317651363287973
48,3.5981268887469313,0.6443754843428352,0.3556245156571648,3.330629798828684,4.082819476820751
49,3.5343068455902893,0.5872260476441574,0.41277395235584247,2.429579544295554,5.10592889965017
50,8.373123038871528,0.5088237115225471,0.49117628847745276,7.655693524207553,9.116329005793732
51,-2.031788753203423,0.5685323222170565,0.43146767778294354,0.8208339489848697,-5.7906061404471565
52,0.6823791320797749,0.5234124443787442,0.47658755562125577,2.7175247566279284,-1.552720239373361
53,3.274467026575047,0.6502864645087052,0.34971353549129486,2.2748124901107882,5.133307901390465
54,3.14740248354133,0.503759340030888,0.496240659969112,-3.0159739151966853,9.404161909871839
55,3.5882807862340638,0.4947149155605653,0.5052850844394347,5.558525835491694,1.659251722852039
56,8.105048275051967,0.5898411041084608,0.41015889589153925,6.432982079015623,10.509612411272265
57,4.660378252637489,0.47494874379221336,0.5250512562077866,6.049302261356416,3.4039909849859704
58,4.478144712519075,0.46942002609923755,0.5305799739007624,7.377989190083449,1.9125652762386558
59,5.421694647696834,0.551650523938212,0.448349476061788,12.343618781456755,-3.0950613181849693
60,5.240475645113716,0.4971398172675742,0.5028601827324257,5.814670917116452,4.672812222155377
61,0.17726270371596053,0.5203867118331049,0.4796132881668951,-1.2060876193363619,1.6782159585306182
62,2.9292956497107268,0.5136912889227182,0.4863087110772819,6.854175149278948,-1.2165819853685917
63,2.2225175947511495,0.5467021425770969,0.453297857422903,3.747799231178649,0.3829440670729607
64,3.049918499370139,0.6087401260206159,0.39125987397938417,5.249537438804843,-0.3723499197506239
65,2.960872587751867,0.5497543304527649,0.45024566954723516,1.441588164603635,4.815933607339413
66,0.24310893153939972,0.5033331367886208,0.49666686321137915,-0.7816120499898815,1.2815837406525166
67,1.8300865103430364,0.5423618863744708,0.45763811362552925,0.5024404372738509,3.4035232656930683
68,3.2267910304408525,0.5429449313749475,0.4570550686250526,-1.274392770465834,8.573838022483221
69,0.3521054734177951,0.4681890718289829,0.5318109281710169,0.2790872224889238,0.41638837043635846
70,0.8503282853076565,0.5762573627900222,0.42374263720997773,2.0320228455432225,-0.756685338311307
71,1.1196571457713447,0.46163328634799505,0.5383667136520051,4.344893660850991,-1.6458862913516406
72,-0.06666639768887217,0.4953598195624822,0.5046401804375178,3.4370776539454084,-3.5059764021080966
73,4.390479764767954,0.5362152567328033,0.4637847432671966,9.791747128374618,-1.854318081870721
74,5.297565661317339,0.5225062860135883,0.4774937139864118,1.5681775117653842,9.378517292820769
75,3.0908341605118093,0.4344384719035523,0.5655615280964477,2.454623000414699,3.579542445056652
76,3.7344904776988006,0.4124644590646878,0.5875355409353121,4.851440682989819,2.9503638502369993
77,1.7009280116351844,0.5183551219253357,0.4816448780746644,2.011989410000149,1.366157984140484
78,3.3320133038589006,0.5259058130036647,0.47409418699633527,-1.2632855389106563,8.42951173389176
79,-0.2665882953920201,0.43979690470500116,0.5602030952949989,-2.6845312466431945,1.631658670118874
80,6.550378798692313,0.4980075737414135,0.5019924262585864,1.8830979025804808,11.180610478412895
81,5.755242700198902,0.5653366441279631,0.4346633558720368,5.838122659119766,5.647446454647488
82,2.8132131615315936,0.6149197981547652,0.38508020184523484,4.478197236210426,0.15446398090275437
83,5.711428309504546,0.5261285363544255,0.4738714636455746,4.282131117533208,7.29834395503034
84,4.675025871895117,0.4990593478317065,0.5009406521682934,2.714825622485704,6.627864504286964
85,4.436885622986024,0.5573381475445378,0.44266185245546213,5.760709487527291,2.770111004287849
86,5.656400593728448,0.6220722988815927,0.3779277011184074,10.266976353292817,-1.932647399928289
87,3.071457573588111,0.4637163069711977,0.5362836930288024,4.930978617018822,1.463558168471188
88,5.966849336803405,0.5717665104522374,0.42823348954776264,0.6861184596662291,13.017547472175055
89,4.1739447222831325,0.42548823609881387,0.5745117639011861,7.725937107105838,1.5433093386105092
90,0.17911402707737772,0.4838819680196925,0.5161180319803074,-0.7318106379130267,1.0331435170411272
91,1.894138521188732,0.5527639012491825,0.44723609875081743,0.8762288032224959,3.152229601926752
92,1.1742227773200802,0.5110288552251703,0.4889711447748296,0.7018679195888264,1.667885777245381
93,1.486693179312452,0.4428981081060531,0.5571018918939469,4.793820921981242,-1.1424858663977027
94,1.7045038099967222,0.5278421640192786,0.4721578359807215,-2.583200822532156,6.497882463151042
95,2.632054902940156,0.5951179568890433,0.4048820431109567,3.6298054219848037,1.1655061624317753
96,6.473194097034496,0.5566286280184153,0.44337137198158466,1.0342404218709884,13.301504433200556
97,2.9099308448820986,0.5304595917541423,0.46954040824585763,6.258052535130692,-0.8725833621219916
98,0.600406303593742,0.603154242666188,0.39684575733381194,-0.2473068566489065,1.888820705701681
99,4.081635543799798,0.543822666306467,0.45617733369353297,2.23098654530762,6.287849659281348
100,1.47668283810859,0.49792746703766383,0.5020725329623362,-0.500632727185442,3.4376738629549184
