trial,estimate_value
1,0.8690604996314111
2,1.1372399486344644
3,1.0179559875939823
4,1.2012354745129608
5,1.4366169975719136
6,0.9625622443101909
7,0.8292954663924199
8,0.9712358756601465
9,1.177001382019135
10,1.0066220760932405
11,0.8602538206520125
12,1.011612735816061
13,1.0060883667224865
14,0.8983306570406886
15,0.8114784935796409
16,0.9525877952728412
17,0.9471477038082508
18,1.1578710787114845
19,0.7930866097785716
20,0.8994141399009192
21,1.0016987454471633
22,0.8894491580032251
23,0.8266364648852631
24,1.0266681520217005
25,1.0418881225108148
26,1.0034777427811046
27,0.9498461887681378
28,0.7033213918224082
29,0.9518796278882737
30,0.984632395651833
31,1.2180703157212391
32,0.9834750819269817
33,1.3034417955861444
34,0.9794713117600002
35,0.7445480653695282
36,0.8521981351664101
37,1.0117153054247479
38,1.113016292831454
39,0.9448960199798753
40,1.1420653945288415
41,0.9998210106199494
42,1.1616806804298299
43,0.722122035032525
44,1.1117774843437573
45,0.8981479045702683
46,0.9492141128435221
47,1.0704997357639778
48,0.926209171399637
49,1.1618523170468658
50,0.8870222110791077
51,0.9612487723642424
52,1.1031660105460936
53,1.1334782472947909
54,1.075910603986131
55,1.0889938079842985
56,0.9974073812807409
57,0.9176331662327486
58,0.9781651678212613
59,1.1174379593931794
60,1.129657429276416
61,0.9947025825341791
62,1.021355516601172
63,1.1785139169777723
64,1.2863130968545318
65,0.9636252317312994
66,1.0876964005302137
67,1.1026276231906207
68,1.2966814476722457
69,1.166012755219204
70,1.0252690728906815
71,1.0367663953193451
72,1.0195921193408282
73,1.0781882914110774
74,0.8453841302426637
75,1.135832809991534
76,0.9442254111974719
77,0.8656695197025297
78,0.9640388836332239
79,0.9962950674097684
80,1.1854759814482136
81,0.8889334671599234
82,0.974750699412825
83,1.0448681389826493
84,1.1431138076490674
85,1.1902294876832973
86,1.0926822586258154
87,0.8155236852765892
88,1.1550336343484646
89,1.004308224120545
90,1.183933239283436
91,1.0464048264561796
92,0.9638962402670608
93,0.9360325913113967
94,1.106644695356354
95,1.153872610450282
96,1.1104550386819956
97,1.0387862760834854
98,1.1876599171100861
99,1.2194474217828548
100,1.1086763709923453
101,0.9825943416678908
102,0.9553139092524916
103,0.9330450739087437
104,1.0068836294062438
105,1.1821768447642718
106,1.1819634022827483
107,0.8822498655209743
108,0.9508577028823106
109,0.674101167071181
110,0.9798994614271472
111,0.9795078020794212
112,0.9899249040996281
113,0.8870098108386109
114,0.6317583097326886
115,1.0337857074675594
116,1.2520990011981723
117,0.885231720716656
118,1.0304947285978492
119,1.3028175089232776
120,0.9856685045516631
121,1.1607942625385508
122,1.004831640685772
123,1.1038067404146699
124,1.0433371979500707
125,1.0162827477745497
126,1.1149394737372842
127,1.1282762563023463
128,1.0888422874093016
129,1.2512791914231531
130,0.8398000595130279
131,1.1040969587464695
132,0.9036930243365389
133,1.3552615270910107
134,0.34762612798062387
135,0.9574127354846287
136,1.3610397926490982
137,1.1613225273174965
138,0.9919206204191382
139,1.000472297222242
140,0.7346321737344081
141,0.736196599176711
142,0.8997555524586698
143,0.9134223245959407
144,0.7732099387633107
145,0.7958931549343915
146,1.0041260773821954
147,1.1202858965791473
148,0.94228070613893
149,0.8663782600115841
150,0.8771916442553012
151,1.1224430271059322
152,1.1436978922663208
153,0.968981949668082
154,0.9440370873326134
155,1.279711083539007
156,1.1214898686995307
157,0.9936611616911628
158,0.9304855636028346
159,0.8699885860604115
160,0.9026438279314231
161,1.209375871787848
162,1.3043323005819771
163,1.029063319731129
164,1.028638459267698
165,1.1764729810451948
166,1.066135752597727
167,1.085475048692559
168,1.1402864619982627
169,0.8871607667481682
170,1.023585961073682
171,1.1726662319486487
172,0.9483215234875633
173,0.933261549566669
174,1.0260170100517338
175,1.0822470494611531
176,0.9980379398767631
177,0.9764634786766473
178,0.8069488224468551
179,1.2023287897799488
180,0.8780254162356944
181,0.9817488510846557
182,0.9350421158373425
183,0.8345492534167009
184,0.890923990790996
185,1.2087533626398999
186,1.1303401515458766
187,0.9107511748106447
188,1.094799849569553
189,1.1305187196129476
190,0.9533061865999297
191,1.0090639801019436
192,1.114928231295291
193,1.083538426412756
194,0.5840826256999028
195,0.7810110173623857
196,1.213371688161802
197,0.8729988240850153
198,0.9630448913618119
199,0.9130623455850464
200,0.8716330635044016
201,0.6645070412010676
202,0.935279293169822
203,1.2107628648705244
204,1.3153387665408427
205,1.1315794141331714
206,1.1482718877938396
207,1.209396012578509
208,1.1214534086060401
209,0.9798312749045792
210,1.0305904126200889
211,0.8094414528635594
212,0.9743855916019906
213,1.206246650590528
214,0.8553502026959681
215,0.9369101007075162
216,0.9969921743158883
217,1.135083315721355
