trial,estimate_value
1,0.8368498403543163
2,0.8578616530432843
3,1.0399267373232577
4,1.1440566677013295
5,1.094386799445675
6,0.9863737099419414
7,1.1702384442227243
8,0.9946411011724847
9,0.9700548380257028
10,0.9536784296770826
11,1.0345402927515
12,0.9397290859955745
13,1.1365844359014246
14,1.0224825706522056
15,1.0897036503777076
16,1.1662833734353204
17,1.0835249428252531
18,0.876456232600038
19,1.1224476605444489
20,1.0102073727957774
21,1.142375410335905
22,0.8475838006424394
23,0.9710418944845773
24,0.8937438755346536
25,1.1082090858933842
26,0.9183370853923196
27,1.1259510710418057
28,1.0195774279557706
29,0.9817177858744981
30,0.9033129716194286
31,1.2048321175084005
32,1.0667422773901787
33,1.2258441887236426
34,1.0236744864055016
35,0.8560951866060102
36,0.9247738636435172
37,0.7776756638147966
38,0.9396191873219215
39,0.7841784972806507
40,1.1178879529022039
41,1.044436207883934
42,0.8564163034712475
43,1.0950231263837436
44,0.8722042191770343
45,1.0212400275050346
46,0.9689324847695076
47,1.053186646055082
48,1.0431877418759017
49,0.8527597440464567
50,1.152871106916335
51,0.8890387153896064
52,1.2649488132475772
53,1.0016065547383457
54,0.9879526621165906
55,1.0389691556277945
56,0.8879584200411399
57,1.0262402731041322
58,0.9898648757956774
59,0.7786267464234231
60,1.016332524934806
61,0.9229171964469554
62,1.0202740941475248
63,0.9572137872146473
64,1.016233983189597
65,1.175525835031111
66,0.9691800425385491
67,0.7821050904304729
68,0.9393612433669007
69,1.2396603523787606
70,1.086565539234006
71,0.9123365666617185
72,0.905979472763986
73,1.0562908619122677
74,1.07934032452051
75,0.8469692493932213
76,1.0527109422514682
77,1.0447486885924664
78,1.23181376481751
79,1.0286191769907604
80,1.0050910474208383
81,0.8059755731761498
82,0.8858453901102172
83,1.00971001027674
84,1.0871061635467734
85,1.0125122569958283
86,1.023127234781518
87,0.9286836994450958
88,1.0947046686886766
89,1.2018747027619843
90,0.9237378048142117
91,1.0470879136438616
92,1.1468420453721015
93,0.9754488900805542
94,1.0284782328555513
95,1.1076881344120169
96,0.9902400998400764
97,0.6994588955856011
98,1.068225074218358
99,0.9379470507362839
100,0.9751072173759547
101,1.063984107334859
102,1.1049008030437757
103,1.223608965280268
104,0.9952376936848455
105,1.0403698025371715
106,0.7477227494048748
107,1.0839619042561834
108,1.0261427203696958
109,1.1227511267707102
110,1.0274850999352099
111,1.0539935993569802
112,1.135350994267497
113,0.9747368006248298
114,0.9654768630855393
115,0.8952606760842978
116,0.8887859526668931
117,0.9267841470936808
118,1.1413943720487474
119,1.1067071953855858
120,1.234099316521864
121,0.9834558492768202
122,1.2959444627841024
123,0.9048438358237838
124,0.9758082255094043
125,0.8470055823816254
126,1.2252212859765834
127,1.1056788159780322
128,1.146961346990381
129,1.0831922063457358
130,0.8833147581660825
131,1.1892969900807053
132,1.0781892604687637
133,1.0927475270805642
134,1.024525421480035
135,1.3646021889464135
136,1.2832000355879014
137,0.9022504345684736
138,1.0233399147619036
139,0.8873408281991928
140,1.0142221247625345
141,0.9778076483795841
142,1.021530776528523
143,1.1598892361452293
144,0.9483518584148309
145,1.1092049011226248
146,0.8989793331597915
147,0.9001202316105783
148,1.137204158560086
149,0.7473171869730213
150,0.911932203312275
151,1.016042505582777
152,1.0097398003953297
153,1.0249935092685138
154,1.366907436553098
155,1.147126194766802
156,0.9604808736457566
157,1.054656200585589
158,0.7639411141931778
159,1.034475395536276
160,0.9580571756882592
161,0.9627464103256815
162,1.2434613056469128
163,0.8967372727777996
164,1.0576065436407227
165,0.9846535249177297
166,1.160295550708407
167,0.9836461262156653
168,0.9183770641751436
169,1.0753527326897223
170,1.230022122262428
171,1.0080366429073813
172,0.935830450763439
173,1.0074416586119272
174,0.8812153961833102
175,0.9924397602137911
176,1.0762536026624068
177,0.9385974584493109
178,1.1202218028607551
179,1.0181892436490096
180,0.9431804894480296
181,0.9746315486341874
182,0.9761379809210331
183,0.8755559018512893
184,1.012155835381548
185,1.0086277946431574
186,1.0116346367317708
187,1.2703321780290349
188,0.8838235803823389
189,0.9767714405234291
190,1.0334630157960192
191,1.155094822964577
192,1.0312183922065923
193,0.9849689402233353
194,1.2929997731768075
195,1.0063637752510648
196,1.063850841068648
197,0.8830075289072015
198,1.0440277141742043
199,0.937673321290976
200,0.980725808379618
201,1.1229392677088654
202,1.1648755421558339
203,1.0872093879669833
204,1.1678106149234546
205,1.1605414840084547
206,1.1669454527027614
207,0.6822537360127279
208,1.1999412954320996
209,0.917587530037516
210,1.2277480046274847
211,1.1683903834440619
212,0.8864826498233318
213,1.3347662700417204
214,0.9497286643779059
215,0.9224994272040163
216,1.0755699043786775
217,1.2470604176121063
218,1.0405018354737456
219,0.8982330531815104
220,1.0633832388838005
221,0.9001651616083302
