trial,estimate_value,weight_source_1,weight_source_2,source_1_mean,source_2_mean
1,0.4255737432574671,0.4890823118298507,0.5109176881701493,1.5730823979457336,-0.6728931892336152
2,0.5412239758972051,0.5319567425044164,0.4680432574955836,0.2964569534693089,0.8194150743438644
3,-1.5130148924845668,0.5117316395488413,0.4882683604511588,-1.4746199875119719,-1.5532548286823435
4,1.05482865084659,0.5018495093945415,0.49815049060545835,1.494876650508495,0.6115130727128277
5,9.856599439847095,0.49600508283823724,0.5039949171617628,3.5268976417256463,16.085956438919546
6,1.9635877772147368,0.4564359117165302,0.5435640882834698,2.6620917943432634,1.3770473401845196
7,0.9656727519215433,0.5394277657905598,0.4605722342094401,3.1144939811687533,-1.551052635933782
8,-4.201438973771181,0.5998518241863665,0.4001481758136335,-7.345075675836378,0.5111058391065431
9,-2.0593124211224745,0.558704923864184,0.4412950761358161,-1.3587746660705973,-2.9462334729671293
10,-0.3519762411118952,0.45139320065965804,0.5486067993403418,1.2952269197330308,-1.7072935791480677
11,3.912769211255166,0.5045912804442277,0.4954087195557722,-1.108385104935937,9.026992247108895
12,-1.658375726057697,0.5606238740481686,0.43937612595183145,-1.9397838968322132,-1.2993117497284197
13,-1.8862717274561986,0.5254028775113071,0.4745971224886929,-6.176790786446819,2.8635485997087313
14,3.2715708011604923,0.43475909617017844,0.5652409038298215,3.5831821624645293,3.031892687140475
15,-3.10801541041432,0.5723279641798498,0.42767203582015023,-6.517894421680375,1.4552221855976808
16,-4.632161795397365,0.4832400218894677,0.5167599781105323,1.8368836176218908,-10.681588568774014
17,2.6663638416918554,0.5564314320500507,0.4435685679499493,1.280991860148968,4.404233860693983
18,2.7406310835977825,0.5292122847263537,0.4707877152736464,1.8518500349938574,3.7397095091675183
19,-1.2223051377475196,0.5527902280158951,0.44720977198410505,-2.5839927275177,0.4608593197192703
20,-1.8203365359545858,0.4938720059546859,0.5061279940453141,-0.37086763110888965,-3.2347062685661254
21,5.550182655459786,0.5445219602898358,0.4554780397101643,9.815474191149502,0.45104569223907864
22,2.576165961523961,0.525446567520131,0.4745534324798691,3.6864479787646416,1.3468125631304284
23,-0.1691092345416263,0.4419860119133009,0.5580139880866991,0.6924477654753756,-0.8515224904873495
24,3.252041802132879,0.5279380180423454,0.4720619819576546,3.1344609978715923,3.383540162801748
25,0.11026332035852271,0.5420924716467636,0.4579075283532365,-1.4249526555293488,1.9277242078734815
26,1.6906339165254745,0.515462776889921,0.484537223110079,0.040211157434637546,3.4463947907525005
27,0.8393380684592806,0.5762840048183754,0.42371599518162467,0.3151111652142182,1.552324084260038
28,4.135585866379549,0.4490833623348065,0.5509166376651934,4.316507798456801,3.988106149808095
29,7.671047143962065,0.5218887721297641,0.47811122787023574,3.4707968376342357,12.255887129359868
30,-0.5717614103635134,0.5413669888410322,0.4586330111589678,-0.4866335460309461,-0.672245707086359
31,1.1546961524413568,0.5415394879575648,0.4584605120424352,-0.7231815494406635,3.372869588128636
32,0.5160896145423621,0.5554961128685469,0.44450388713145306,0.9491207051106592,-0.02506895465318637
33,4.305700606848805,0.43789767248292694,0.562102327517073,6.8669164157415015,2.3104225470785873
34,1.6871800771395176,0.5133028268746481,0.48669717312535177,3.1500080485973925,0.14438555429719546
35,0.9765827633585509,0.44885768898880707,0.5511423110111929,1.3973737541751312,0.633884937567047
36,-1.5021800912008976,0.4378404525966464,0.5621595474033536,-1.4797835831068622,-1.5196237106960604
37,0.9573703528899205,0.440637001745989,0.5593629982540109,4.653227812626724,-1.9540334314545063
38,0.29455109414874403,0.5162760183581949,0.4837239816418051,1.3887084007456931,-0.8732371469678508
39,2.0594334870295627,0.537280380556349,0.462719619443651,1.0250022067187103,3.2605488246784082
40,2.301097835424597,0.5580079112312292,0.44199208876877083,3.328121202301892,1.0044973344217936
41,1.1740164512800795,0.5099899908016673,0.4900100091983328,0.30416787606581375,2.07933278879353
42,6.24688405980236,0.4727259861640354,0.5272740138359646,-4.335850020190842,15.734803572241837
43,1.859000487843482,0.5176474502021587,0.4823525497978413,2.030491382260683,1.674961190725312
44,-1.981899530471327,0.5417876532746243,0.4582123467253757,-4.0835251569073865,0.5030505682021
45,2.663642389683552,0.5687022480127457,0.43129775198725423,2.4868911992881637,2.8967036538650466
46,3.7075916994128515,0.5228139596723148,0.47718604032768525,2.6594407052748434,4.855965552100285
47,2.0317778536287014,0.46054321263549947,0.5394567873645006,4.0894684686401845,0.2750932244908486
48,1.3133626299027386,0.5788360853377654,0.4211639146622345,0.7501644306232074,2.087406724353917
49,4.319535707538226,0.5607155150883233,0.43928448491167665,0.16418533748311193,9.623545985948983
50,1.9202482098646305,0.5071858780995524,0.4928141219004477,5.321494267867605,-1.5801871305604482
51,-1.1941927601315547,0.4694362953849803,0.5305637046150198,-1.1764223751807577,-1.2099157800183375
52,-0.09401424707047457,0.48218575008834125,0.5178142499116587,3.1520162476794633,-3.116699793456377
53,1.6976687660368457,0.6056517171390504,0.39434828286094953,-0.05661790832746805,4.391953952153765
54,-2.2355716280436067,0.5997438434351583,0.4002561565648417,-0.5858449728006807,-4.707522124256736
55,0.32735375999963945,0.4443298442190046,0.5556701557809954,1.9238675516575938,-0.9492646024600795
56,2.6510497469638277,0.5871384656721033,0.4128615343278966,1.4717045013650887,4.328219694815147
57,1.3459200697020846,0.43784656225322793,0.5621534377467721,1.7030564875006247,1.0677558848217241
58,6.094315268655109,0.4586208495361249,0.5413791504638752,8.579508155569084,3.9890231234348326
59,1.4423582044230236,0.4570158286625088,0.5429841713374912,0.7817558523599499,1.9983702343885505
60,2.2344338860493203,0.502162891470801,0.49783710852919905,-0.26155883737396035,4.752114672817749
61,3.543532527230456,0.4970296926557283,0.5029703073442717,0.8614358478972006,6.193950789971945
62,-3.6182103357650197,0.6215116734665945,0.3784883265334054,-3.8692663951539044,-3.205953838890095
63,-1.160933747076171,0.5316609740454734,0.4683390259545266,0.6647558448451916,-3.233466363309266
64,-1.9898025332458324,0.6168743808206529,0.383125619179347,1.1032994573170756,-6.970036899537147
65,-2.3186492602534385,0.5282779985763209,0.4717220014236792,-5.202550315052938,0.911010311959902
66,-1.039327093616279,0.4833451512056198,0.5166548487943802,-1.8974927216262376,-0.23648899735558082
67,-1.4075056680116753,0.5818903348407157,0.4181096651592843,-0.05298777397362198,-3.292611267302895
68,0.7646939933045351,0.5754401340719805,0.4245598659280196,1.522449504068922,-0.2623529974771328
69,1.112860307404628,0.5235979790210886,0.4764020209789114,2.531844978724147,-0.44669963030960114
