trial,estimate_value,weight_source_1,weight_source_2,source_1_mean,source_2_mean
37,1.1635506398630917,0.47481637829009377,0.5251836217099062,1.322102633613992,1.0202044265932122
38,3.773383142765071,0.4864685825685466,0.5135314174314534,-3.09653999638733,10.281264955671721
39,2.6910188191071907,0.5259321853510964,0.4740678146489035,3.2012618202211467,2.1249537787401116
40,0.9095421688099403,0.5644344432818175,0.4355655567181825,3.969640183943109,-3.055933734687693
41,1.8175264900236638,0.4938320229896924,0.5061679770103076,2.6253620413137932,1.0293789132193845
42,1.282576446832103,0.48083875402639725,0.5191612459736027,6.3910850013172125,-3.44884159972353
43,-4.093755441971966,0.5091068503986911,0.49089314960130886,-7.915323716147782,-0.1303948018217267
44,1.0779231469541175,0.5400698765425942,0.4599301234574057,-1.7277808689193694,4.372502354067489
45,1.0795275975575143,0.5527394466084629,0.44726055339153714,3.3144113410665894,-1.6824159591774173
46,10.664109531648636,0.5098153807614701,0.49018461923852985,6.43870476644782,15.058731995708316
47,-0.8745439959413188,0.4592833393550431,0.5407166606449569,0.8829104820011278,-2.367321304543395
48,2.4648552567914064,0.6004910961729439,0.39950890382705617,0.19553104213945582,5.875815493657765
49,-1.1401638161156447,0.5697614337691186,0.4302385662308814,1.854767794881201,-5.106327388272738
50,0.42774756412616743,0.47752887686561035,0.5224711231343896,3.4755504168561404,-2.357887485789475
51,-0.5826110382618027,0.4884830011623609,0.5115169988376391,1.369823713619897,-2.4471261752760203
52,-0.3529969461003773,0.5077088249635451,0.4922911750364548,-1.1586787528454106,0.4779173260612879
53,2.47944893858561,0.586484068038857,0.41351593196114295,2.937488841567446,1.8298171230691205
54,-1.1718880891163388,0.5996329003789634,0.40036709962103656,4.563176797347167,-9.761339107910718
55,2.040446128974324,0.455619681896063,0.544380318103937,-0.7394900777098479,4.367116671716031
56,0.9933411560290095,0.5261295231677499,0.47387047683225003,1.3153037225105648,0.635872143160392
57,1.5852751309493347,0.4583365086466405,0.5416634913533596,2.213464349310042,1.0537236091852809
58,1.5971125039856826,0.4512094651343307,0.5487905348656694,1.86774350547477,1.374602708949678
59,-1.480562704183972,0.4554012177580327,0.5445987822419672,-4.373894003577066,0.9388819219988671
60,-2.659657789473678,0.5038996323102392,0.4961003676897609,1.9937618888087467,-7.3862345420595865
61,2.2662672150994,0.5049886632301877,0.49501133676981235,8.841203032334146,-4.441191387436869
62,0.8292681159005919,0.6092221593325358,0.39077784066746424,2.5662869884733746,-1.878742109404552
63,3.120338685309843,0.5063731534935307,0.49362684650646915,1.5504314957047687,4.730783619410626
64,4.473290457952301,0.6073120133734,0.3926879866266,1.800926719937641,8.60623737120481
65,-2.792682438615593,0.5014432789320693,0.49855672106793064,-4.000146699605519,-1.5782271667517969
66,4.546948757430877,0.48823856682750655,0.5117614331724935,6.483325851933924,2.6995762979686586
67,3.088315447943711,0.5713914787883103,0.4286085212116897,1.6393100550973465,5.02003003880178
68,3.136674399675514,0.5972008930237972,0.40279910697620275,1.5288762612701454,5.5204395754866225
69,4.497537096909759,0.5378267622161433,0.4621732377838567,3.0657362441392135,6.1637106306184055
70,4.34291920866102,0.5240492023558151,0.4759507976441849,2.985462362597868,5.837557269849123
71,0.6673568885212053,0.5148563758535432,0.48514362414645684,1.6676212084249007,-0.39416888860775057
72,1.1795635833123963,0.4808037851611205,0.5191962148388795,2.2249050165310695,0.21152085974735613
73,6.0826979271181845,0.5566244916849964,0.44337550831500366,5.975481911174896,6.217299544157716
74,1.9771258104812166,0.5245367327909976,0.47546326720900245,3.1437254339853054,0.6901192272385726
75,-0.7227398499808726,0.5577199568210972,0.44228004317890285,-0.7497332838835344,-0.6887008355084152
76,0.9005040101967798,0.4729228327208535,0.5270771672791464,2.3528007780973903,-0.40257710214278397
77,-0.7063118249769003,0.5660448047479367,0.43395519525206333,0.06349276947180238,-1.710433670103511
78,-0.9422712446988082,0.5077030110649045,0.4922969889350956,-2.8769874927590293,1.0529903286476625
79,1.6348460885581213,0.4812842071199956,0.5187157928800044,6.041944803365272,-2.4542274267843776
80,1.772578339768246,0.5501455423860849,0.449854457613915,-0.8212912393563774,4.9447282703375715
81,4.39151795712505,0.561822901155834,0.43817709884416595,3.2816859912882532,5.814524810944365
82,4.170401257552375,0.6457933531446757,0.3542066468553242,6.243888439243373,0.38999721472913107
83,2.4860532850977304,0.5049098425230972,0.49509015747690277,5.410425917425133,-0.4963217489609275
84,0.7871538497732838,0.4140423735266239,0.5859576264733761,3.11434715280644,-0.8572596629278642
85,0.19546795694310037,0.508721022114331,0.491278977885669,2.036570641295451,-1.7110000206448492
86,-1.9065660730496494,0.5015528513646201,0.4984471486353798,-1.8711643224514218,-1.9421884033297028
87,2.918896512212139,0.4219075744476199,0.57809242555238,-3.9765168673671334,7.951356729991547
88,-1.1419924924087494,0.5199092419621473,0.48009075803785267,0.22133363205165857,-2.6183921940241617
89,-1.5784388323387886,0.4603983524499487,0.5396016475500512,-2.835054586787085,-0.5062704547265211
90,1.8276015599708921,0.522342206124866,0.47765779387513385,4.069993397586543,-0.62456380710934
91,1.9956035333201494,0.5287656573106684,0.4712343426893316,0.5632525178433667,3.602825158713223
92,2.2482486351265227,0.4158834987021732,0.5841165012978269,1.0741855316768738,3.0841665899778143
93,5.066902443193968,0.49495541470627097,0.505044585293729,2.4863982523637524,7.595856438772027
94,-0.755178065149525,0.5085968532131204,0.4914031467868796,-4.190100188003164,2.7999285599066592
95,0.9302950465504731,0.6073377753475935,0.3926622246524066,0.6792290411452155,1.318623384788806
96,-0.7533273398402174,0.5170257366106359,0.48297426338936417,-0.5581968134005719,-0.9622152906384267
97,-0.05890155910705609,0.4829011290368978,0.5170988709631021,-0.13156775487771677,0.008958940984757469
98,2.7453450151521217,0.5726738179138559,0.4273261820861441,2.0355494206976568,3.6965653476632037
99,-7.0713379119832664,0.5106758509470909,0.48932414905290916,-3.0939874279697213,-11.22224043103883
100,-3.5724830823075666,0.5295490410099608,0.47045095899003925,-3.8128214275811425,-3.3019534174711564
