trial,estimate_value,weight_source_1,weight_source_2,source_1_mean,source_2_mean
1,7.0907438466756805,0.4890823118298507,0.5109176881701493,2.558487394130422,11.429302708388823
2,3.989143621549348,0.5319567425044164,0.4680432574955836,5.746421083061883,1.9919017445814724
3,1.7538140832491538,0.5117316395488413,0.4882683604511588,5.151965167626142,-1.8076319712036302
4,7.286799849022145,0.5018495093945415,0.49815049060545835,10.807029125703053,3.740431093445018
5,15.620169346196775,0.49600508283823724,0.5039949171617628,13.763610071714643,17.447296575811365
6,-0.9944107241020634,0.4564359117165302,0.5435640882834698,2.601332261078378,-4.013790155370248
7,-0.09874972699930362,0.5394277657905598,0.4605722342094401,-1.4896021020043673,1.5302333802461519
8,-5.673868728587281,0.5998518241863665,0.4001481758136335,-8.536295373487128,-1.3828786695884094
9,-1.4685408091647627,0.558704923864184,0.4412950761358161,1.4303724988081203,-5.138731632960377
10,3.0980256251276725,0.45139320065965804,0.5486067993403418,3.1468712311569798,3.057835502675233
11,3.4630913355095614,0.5045912804442277,0.4954087195557722,3.995798728604533,2.920510038545455
12,9.01684345302799,0.5606238740481686,0.43937612595183145,7.748801200949491,10.634807465699328
13,1.619998863345716,0.5254028775113071,0.4745971224886929,1.913539907201523,1.295034168446648
14,0.9574308482079033,0.43475909617017844,0.5652409038298215,1.3811748765247263,0.6315050889249232
15,13.952677643449224,0.5723279641798498,0.42767203582015023,27.188315201102423,-3.75978626237322
16,-6.7528265274408845,0.4832400218894677,0.5167599781105323,-0.5697047229898473,-12.534876304308591
17,5.388572401916878,0.5564314320500507,0.4435685679499493,8.103344828953222,1.9830454588169015
18,5.207975236776352,0.5292122847263537,0.4707877152736464,5.08737477799588,5.343542164841079
19,4.4455207874420415,0.5527902280158951,0.44720977198410505,4.642800201203674,4.201666249934279
20,2.148420976000853,0.4938720059546859,0.5061279940453141,-0.9459233698141478,5.1678351699633645
21,3.349738249516463,0.5445219602898358,0.4554780397101643,3.189858977812767,3.540873204108797
22,0.8060014425441331,0.525446567520131,0.4745534324798691,-5.44393041681618,7.726202663246285
23,-1.4421978741388646,0.4419860119133009,0.5580139880866991,-2.6883027688219236,-0.45519585521987516
24,9.573899709455347,0.5279380180423454,0.4720619819576546,10.504947346296452,8.532647791521836
25,12.117163286322036,0.5420924716467636,0.4579075283532365,15.514792556675287,8.094889934475393
26,1.3750047480498973,0.515462776889921,0.484537223110079,2.6927059666358293,-0.026798657029733164
27,3.883011043209416,0.5762840048183754,0.42371599518162467,6.733830856123281,0.005692562236429666
28,2.505986638302797,0.4490833623348065,0.5509166376651934,-1.4791535504658686,5.754500175545834
29,4.861822692316862,0.5218887721297641,0.47811122787023574,5.746353741982133,3.896300871219305
30,2.205438483288057,0.5413669888410322,0.4586330111589678,-0.37204384627604803,5.247879418843476
31,2.3301176119086633,0.5415394879575648,0.4584605120424352,3.3331756055680994,1.145292533172558
32,5.896963017251035,0.5554961128685469,0.44450388713145306,4.442915188774597,7.714085296779598
33,10.693427634887447,0.43789767248292694,0.562102327517073,20.201609449315676,3.286216381245821
34,-1.1097998465075265,0.5133028268746481,0.48669717312535177,5.146865700830036,-7.708490551108005
35,1.242032117173131,0.44885768898880707,0.5511423110111929,6.798448437620343,-3.2831878465777127
