trial,estimate_value
1,1.1272227405587187
2,0.44666917192336486
3,0.6973452386935981
4,2.4533629860222095
5,1.2541545124021654
6,0.5939538512593409
7,0.9086799268738472
8,0.8499789570012739
9,1.2823686072040894
10,1.8020486873275487
11,0.2123346945924811
12,1.1336581791918605
13,0.2624938028968309
14,0.24916733022254367
15,0.5362175820273425
16,-0.026590904864556897
17,1.0177813073177582
18,1.3748566397881712
19,0.4213853140506889
20,2.688053777707897
21,0.8120451161839102
22,1.6718271851348923
23,0.24822124321647432
24,1.044845571948501
25,0.35243408251589003
26,-0.4301923246357826
27,1.4881839489200224
28,0.3522167766605347
29,1.3225106603275056
30,1.7080053894152947
31,0.7886163206525529
32,1.3636891209733835
33,1.2538221816466586
34,0.3570456282404161
35,-0.6849172389252309
36,0.4456085385341072
37,1.4343541745164468
38,0.9955407757892519
39,2.1552178226447714
40,1.389028241723929
41,1.5779414158468568
42,0.5257989405279329
43,1.2717862220745628
44,0.7772702966687177
45,-0.3378146557366769
46,2.3811536103647635
47,-0.02938029482211535
48,1.0154029931346649
49,0.3337384824113787
50,2.222286821109662
51,1.0722142011713724
52,0.5504645762733282
53,1.8276801030930736
54,0.49376736524317877
55,-0.043536076346812
56,0.12395483696695647
57,0.6983574347751024
58,0.1751366530789631
59,2.2612419188514
60,0.4904967943682339
61,0.7804979072546976
62,2.052684404775855
63,0.4914893890546419
64,0.6103681465865936
65,0.5835865096323374
66,2.1173854158609657
67,0.37826021992707926
68,1.133603445034139
69,1.954524583400432
70,0.7084264503392299
71,0.5859939640795728
72,0.8635081856637353
73,0.9457028417918718
74,0.43228736113599875
75,1.2419128861781161
76,1.7019343547017942
77,0.6538883923201524
78,1.4576457884427014
79,1.5219066788562412
80,-0.005936805071022677
81,0.18522315132002776
82,0.12837830668704364
83,1.9867114543869555
84,-0.28678137812150406
85,-0.2323956991700602
86,1.6766570790819895
87,0.8112415772492001
88,-0.01818530946702346
89,0.8217334892927952
90,0.07239162982096081
91,-0.30666022111882363
92,0.12404724880105256
93,0.020109756053123595
94,1.595705276625191
95,0.38291304740632337
96,0.21540704465022786
97,1.035675358303585
98,0.061749595240559785
99,1.7828217239813764
100,0.9126672966174312
101,0.29699227378048376
102,0.5947538597622366
103,-0.14771977675192505
104,-0.3121457178566651
105,1.0585192840140656
106,1.5994375321907808
107,0.5227719638898045
108,0.9632863311667418
109,1.4811371845369454
110,1.0968412408276587
111,2.490824429337361
112,1.0122185521560692
113,1.1682374839294978
114,-0.15001150544234432
115,1.6607037030590703
116,1.3952001683016142
117,0.4128321656075291
118,1.5054555687650852
119,0.13798685689193735
120,1.3090700805339226
121,0.47807194736164393
122,0.7468390661777966
123,1.5055813191823866
124,0.8199402904595092
125,0.8326932063653728
126,0.9794031984965925
127,0.4797964866549819
128,0.2105866007203041
129,0.3513507757045693
130,0.3123784253990418
131,2.090976218864296
132,-0.19190570662011597
133,1.1395993373991253
134,1.8432641316365124
135,0.4961809686002072
136,1.3973449769077826
137,0.9562916077002213
138,-2.0964088119421618
139,0.5723807656612465
140,0.803491264846939
141,1.3925783810092114
142,1.4554642854732815
143,0.17405134448160095
144,1.0033628779530614
145,0.4704364467842921
146,0.7400403694069562
147,1.295897135389627
148,-0.4944801935423693
149,1.1116688206356387
150,1.2744552883190008
151,0.8008500465691373
152,-0.35529037518800644
153,1.501827674061532
154,0.771502373682107
155,1.352525231465331
156,1.0688691134628798
157,0.03397366156248205
158,0.9199174731069161
159,1.471254472974643
160,0.6361490508549688
161,1.1328001421542
162,1.3402089747899588
163,-0.1069736633987497
164,0.19195916392070056
165,0.741760513681887
166,1.2684567216013023
167,-0.29121265461627166
168,0.20348719702447254
169,1.8366024033661352
170,-0.16515056950330842
171,0.7914870878396846
172,1.9112979964840158
173,-0.15988706042421397
174,0.7492956150722572
175,1.0229927835579509
176,0.9625139778897891
177,-0.09065812725542499
178,2.3730308127843647
179,1.437693291014405
180,0.6524338219593039
181,0.9652640827201409
182,0.6789442699162347
183,1.3721408651999094
184,0.8755616593676481
185,0.100029752841029
186,0.577855071223202
187,1.3943468335172073
188,0.2504484643080464
189,-1.4588787274438295
190,0.39191424291072574
191,1.5763754752957375
192,0.1639046771140722
193,0.7131310815473846
194,0.6024251351255292
195,0.09714599920004319
196,-0.33076525563713577
197,-0.5060475665196696
198,0.17218674525270816
199,-0.11162252134760808
200,1.2032961253659793
201,1.7368536512257342
202,0.28714739626886066
203,-0.5116671760043914
204,1.1053717913020507
205,1.0308979252211932
206,0.28575279179689117
207,0.9826571308564577
208,0.16707030727035677
209,1.0919010181033033
210,0.22084485194545223
211,0.6007953656706109
212,-0.37668413567346715
213,-0.006735679083775148
214,1.2826058882853695
215,-0.6831372466100006
216,2.040418078795337
217,1.6476282012134527
218,-0.6259416713411916
219,1.2349978280021996
220,0.005824008922181045
221,1.1183664146457482
222,-0.2769316802715007
223,0.6642548834821416
224,-0.20682845979788778
225,0.4959924220823698
226,-0.29865347279835563
227,1.1355225871420258
228,0.9837748869000247
229,0.7452194814073213
230,0.7679101458883206
231,0.32596363539935824
232,1.2600472364369293
