trial,estimate_value
1,-0.37657779112183154
2,0.4059053016582064
3,0.41815277780626137
4,2.611353902652191
5,0.24009380913573197
6,0.18587525334669286
7,0.7026523115667463
8,-0.3753982637600817
9,0.04745052358012225
10,0.7109256865273922
11,0.2353375224608637
12,-0.6428601856433631
13,0.03682172756320046
14,0.7697500578574435
15,0.17098104672130585
16,-0.7779420075008816
17,-0.16349576105698754
18,-0.9598171336315025
19,-0.1567497193047227
20,0.8215284038709355
21,0.9596061377689961
22,1.058362746472594
23,0.5864915828107389
24,-1.3516935743674685
25,0.0813816212238565
26,0.8833606084218282
27,-0.46884831127927207
28,1.0842526914584323
29,1.054090116152911
30,3.3308635417648027
31,-0.32624597448436593
32,0.17247321966240126
33,1.07389338595587
34,-1.8392353603803722
35,-1.3012779788235793
36,-1.984042097618389
37,-1.7793641389729273
38,0.193134324175664
39,0.1335280574564659
40,-0.3661978776536059
41,2.0947348376076405
42,-0.15824887584587932
43,0.24316161873987963
44,-0.007528842224393428
45,0.6503723891178081
46,-1.2125426309150185
47,-0.06989289471454896
48,-1.6956496121382336
49,0.6011412069015858
50,-0.3364760936646492
51,-0.087404025512205
52,4.063135583742101
53,0.5056639293831675
54,-0.03389639945772882
55,-0.790687188020061
56,0.1365284924548883
57,-1.7127007978522544
58,-0.19632256543134918
59,-1.9248846405574713
60,-1.1435237679236046
61,-0.3137064784455217
62,1.0132428117982661
63,-1.915148037773717
64,0.4640764778236741
65,-0.6585625065402838
66,-0.9015632970596608
67,-0.7696470624414288
68,-0.6080041176112017
69,-1.1096275934825104
70,-0.6395436866540303
71,-0.3706547790926926
72,-0.7184887340741866
73,-0.14468405169944387
74,0.3749421830539619
75,-0.025720266536511494
76,-0.8127012654943935
77,-0.733996165106086
78,-1.9808680666260534
79,0.26104618649265343
80,-2.9779019879444797
81,-0.06467171505234526
82,1.833159240654662
83,-0.7758506073886711
84,-0.23933658387979984
85,-0.7240302147681319
86,0.5466496482548815
87,-0.30325825643983606
88,-2.316092017598275
89,-1.1036147766023519
90,-0.2924466738495203
91,0.30446411370947823
92,0.23851415839155776
93,-0.28534830983799064
94,1.0126547623105375
95,-0.5253289113500971
96,-0.3149330882863064
97,0.7186064084488679
98,-0.6948967459179425
99,-1.6646698695964757
100,-0.2410762975680878
101,0.6391718064829712
102,-0.5494916151038433
103,0.86240266412483
104,-1.3355508965045253
105,-0.44685613122307843
106,-0.48575594168309016
107,-0.034455552425955216
108,-0.24314618246513287
109,-1.057905558338712
110,-0.25183250289408865
111,0.7471794392922914
112,-0.2274720490101026
113,0.4961815130311116
114,-2.880484002127748
115,-0.3170640740106484
116,-0.5742249578122489
117,1.0886348418624536
118,0.5184460955753007
119,-1.5013696239635075
120,0.7174081940098471
121,-0.8926048028539626
122,0.05219625576672626
123,-0.6254807934147272
124,1.0804715401492577
125,-0.7624007010278312
126,-1.928331233004104
127,0.5023914699284256
128,-1.6329610828614036
129,-0.9209629066683331
130,2.0616893427452534
131,-1.7382672414539588
132,1.3559326298833445
133,-1.29064918791102
134,-0.30231431347782967
135,0.02970342445589469
136,-0.7307089906849717
137,-1.0173637873953314
138,-0.037301519684366236
139,0.6459759007958615
140,-2.7707927679682847
141,0.47166059458586507
142,-1.2528001725317854
143,-1.110807028015059
144,-2.5729732622807036
145,-1.0709690894888502
146,0.3044424303413962
147,-1.2207256999264142
148,1.188218432516945
149,0.14623100907657172
150,-0.5999651861641501
151,1.1242254263549163
152,-0.35567201882654875
153,-0.8699542434904635
154,-0.8480936804291717
155,0.8908220366446485
156,0.6046966177560038
157,1.882671469341628
158,-0.049781337556450256
159,-0.515427481629152
160,-0.2735429116095013
161,-0.6646004473913352
162,-0.467441304199413
163,0.4196308859316149
164,-0.43899310184074036
165,-0.4844185279546831
166,-1.161171042677171
167,0.3112784691682048
168,0.20812103905167684
169,-0.6757872618012768
170,-0.8066847197877353
171,-0.8142537269967761
172,0.6168012875179324
173,0.3218256835260176
174,0.8016525166141624
175,-0.2731984478612792
176,-0.9526650330991204
177,3.3650497476250587
178,0.5712512652702133
179,-0.6571644811188428
180,0.4799668488893133
181,-1.5219140677699197
182,0.5321150537514743
183,-0.026724516916020846
184,-0.48177033678749726
185,0.23326411834745342
186,0.4964157663270503
187,0.3605966302880981
188,-0.4453568440633364
189,-1.5215718957913302
190,-0.9353393656758244
191,-0.7253333746897312
192,-0.5071874125648078
193,-2.1258254322479226
194,-0.23167261017804774
